Name,Train_test,SMILES,Solvent,Type,N,sol_PCA1,sol_PCA2,sol_PCA3,sol_PCA4,sol_PCA5,NS_HOMO,NS_LUMO,NS_DM,NS_EB,NS_EA_H,NS_EA_nonH,NS_DeltaG,N_TCA,N_BAD,N_fukui,N_fukui_Li,N_fukui_charge,NS_HOMO_PM6,NS_LUMO_PM6,NS_DM_PM6,NS_EB_PM6,NS_EA_H_PM6,NS_EA_nonH_PM6,NS_DeltaG_PM6
molecule_459,Train,NC1=CC=C2C(C=CN2)=C1,acetonitrile,C-Pi,7.22,-4.7,-4.7,-3.3,-0.3,4.3,-0.22971,0.01886,1.5112,-0.84832,0.44125,0.17097,-0.011315,191.9352646,88.87825312,-0.14653224,-0.056074,-0.10435,-0.3048,-0.00811,3.0823,-0.524894,0.287807,0.212117,-0.011811
molecule_46,Train,C=C(O[Si](C)(C)C)C1=CC=CC=C1,dichloromethane,C-Pi,6.22,-0.7,-6.5,-1.3,1.3,2,-0.2742,-0.00277,1.4313,-1.20633,0.25381,2.00136,-0.004096,224.3065972,105.4005142,-0.205832678,-0.210817,-0.148724,-0.34818,-0.01051,1.9285,-0.639394,0.188724,0.521918,-0.003563
molecule_460,Train,OC1=CC=C2C(C=CN2)=C1,acetonitrile,C-Pi,6.44,-4.7,-4.7,-3.3,-0.3,4.3,-0.25565,0.01264,2.8806,-0.72058,0.49036,0.32297,-0.011509,198.7257329,99.20907351,-0.112989909,-0.074074,-0.100836,-0.31725,-0.01354,3.3931,-0.512331,0.345897,0.313852,-0.010819
molecule_461,Train,CC1=CC=C2C(C=CN2)=C1,acetonitrile,C-Pi,6,-4.7,-4.7,-3.3,-0.3,4.3,-0.25914,0.01564,2.6863,-0.64286,0.44364,0.15613,-0.007901,197.1782893,97.27734384,-0.129663816,-0.13059,-0.09811,-0.31759,-0.00534,2.3651,-0.505535,0.288025,0.087538,-0.007588
molecule_462,Train,ClC1=CC=C2C(C=CN2)=C1,acetonitrile,C-Pi,4.42,-4.7,-4.7,-3.3,-0.3,4.3,-0.26749,0.00418,5.4252,-0.58486,0.44735,0.16151,-0.008478,196.4243691,95.99946702,-0.126249865,-0.127081,-0.093757,-0.32711,-0.01713,5.4661,-0.303447,0.292414,0.025574,-0.007623
molecule_463,Train,BrC1=CC=C2C(C=CN2)=C1,acetonitrile,C-Pi,4.38,-4.7,-4.7,-3.3,-0.3,4.3,-0.26819,0.003,5.6132,-0.58441,0.44781,0.16433,-0.008712,197.3664297,97.47358831,-0.165450187,-0.118244,-0.092876,-0.32861,-0.0177,5.4775,-0.293152,0.292985,0.045646,-0.008264
molecule_464,Train,N#CC1=CC=C2C(C=CN2)=C1,acetonitrile,C-Pi,2.83,-4.7,-4.7,-3.3,-0.3,4.3,-0.27473,-0.01063,9.0529,-0.57992,0.45046,0.34463,-0.012648,196.1082972,95.67168148,-0.137167165,-0.138168,-0.08736,-0.33159,-0.02469,8.3304,-0.318628,0.29429,0.163068,-0.011348
molecule_465,Test,O=C(C1=CC=C2C(C=CN2)=C1)O,acetonitrile,C-Pi,3.97,-4.7,-4.7,-3.3,-0.3,4.3,-0.26942,-0.00895,5.5733,-0.72966,0.5074,0.88502,-0.013085,196.6763718,96.58044639,-0.130071902,-0.131051,-0.088489,-0.33352,-0.03139,6.7066,-0.596411,0.358388,0.682273,-0.012896
molecule_466,Train,CC1=CC2=CC(OC)=CC=C2N1,acetonitrile,C-Pi,7.26,-4.7,-4.7,-3.3,-0.3,4.3,-0.25066,0.01313,4.0466,-0.66741,0.44041,0.31018,-0.010006,232.2769009,100.0435606,-0.1049645,-0.075802,-0.106713,-0.31203,-0.01034,4.8357,-0.525522,0.291602,0.319708,-0.012333
molecule_467,Train,CC1=CC=C2C(C=C(C)N2)=C1,acetonitrile,C-Pi,7.22,-4.7,-4.7,-3.3,-0.3,4.3,-0.25426,0.01802,3.2224,-0.66728,0.44012,0.20036,-0.008502,232.5876932,101.6483314,-0.125533426,-0.126683,-0.105544,-0.3171,-0.00327,3.0592,-0.519381,0.290169,0.21713,-0.009072
molecule_468,Train,CC1=CC2=CC=CC=C2N1,acetonitrile,C-Pi,6.91,-4.7,-4.7,-3.3,-0.3,4.3,-0.25576,0.01603,3.626,-0.66756,0.44064,0.20195,-0.008051,225.2747261,86.36879713,-0.127842514,-0.131529,-0.107728,-0.31768,-0.00383,3.651,-0.517466,0.291279,0.208834,-0.007972
molecule_469,Train,ClC1=CC=C2C(C=C(C)N2)=C1,acetonitrile,C-Pi,6.08,-4.7,-4.7,-3.3,-0.3,4.3,-0.26266,0.0069,6.1133,-0.66808,0.44386,0.2097,-0.008856,234.251833,99.75701699,-0.137844267,-0.138985,-0.102116,-0.32563,-0.01528,6.5377,-0.520326,0.294628,0.224071,-0.008942
molecule_470,Train,COC1=C(C=CN2)C2=CC=C1,acetonitrile,C-Pi,5.41,-4.7,-4.7,-3.3,-0.3,4.3,-0.24875,0.02271,1.6305,-0.58582,0.44433,0.36002,-0.009605,145.2851985,103.7686386,-0.10076856,-0.089497,-0.09197,-0.31218,-0.00235,1.4909,-0.445991,0.291083,0.370129,-0.010209
molecule_471,Test,C12=CC=CN=C1NC=C2,acetonitrile,C-Pi,3.87,-4.7,-4.7,-3.3,-0.3,4.3,-0.27467,-0.00226,2.0875,-0.60026,0.44832,0.41585,-0.007672,192.2024528,89.32559448,-0.145572844,-0.143583,-0.096609,-0.33679,-0.01844,1.8961,-0.388244,0.296031,0.166722,-0.008378
molecule_474,Train,CC(C)(C)N=[C],dichloromethane,N-SP2,5.47,-0.7,-6.5,-1.3,1.3,2,-0.30866,0.03246,1.9915,-0.64423,0.22792,0.1091,-0.002679,148.7948126,94.80557628,-0.288966874,-0.292565,-0.18085,-0.3611,0.02773,2.4996,-0.55702,0.167864,0.355649,-0.004907
molecule_475,Train,[C-]#[N+]Cc1ccccc1,dichloromethane,C-Anion,4.9,-0.7,-6.5,-1.3,1.3,2,-0.31662,0.00961,4.6208,-0.52862,0.25994,0.23334,-0.009485,26.25987708,39.38981562,-0.164934539,-0.088996,-0.106561,-0.36198,-0.00285,3.9668,-0.302517,0.16718,0.05298,-0.005067
molecule_476,Train,CC1=C(N=[C])C(C)=CC=C1,dichloromethane,N-SP2,4.59,-0.7,-6.5,-1.3,1.3,2,-0.27691,0.01258,2.0342,-0.65195,0.2363,0.15178,-0.004982,212.0713494,112.2978058,-0.122035516,-0.104548,-0.159693,-0.33198,0.00561,2.4513,-0.497416,0.176742,0.089015,-0.005853
molecule_477,Test,Cc1ccc(cc1)[S](=O)(=O)C[N+]#[C-],dichloromethane,C-Anion,3.5,-0.7,-6.5,-1.3,1.3,2,-0.32601,-0.02071,5.8805,-0.96361,0.28823,2.14981,-0.01242,127.2754871,81.87175361,-0.127330976,-0.036796,-0.067116,-0.37348,-0.02016,6.8739,-0.984888,0.233734,2.476509,-0.018399
molecule_478,Train,[C]=NC1=CC=C(C#N)C=C1,dichloromethane,N-SP2,3.57,-0.7,-6.5,-1.3,1.3,2,-0.30196,-0.03438,5.8156,-0.49051,0.2553,0.33684,-0.008027,202.6176403,77.31845621,-0.12795445,-0.114964,-0.167182,-0.35086,-0.02836,6.2013,-0.313228,0.182661,0.20727,-0.010022
molecule_479,Train,[H]N([H])[H],water,N-SP3,9.48,-17.1,-8.8,5.6,0.1,0.6,-0.33228,0.10522,2.0433,-1.08941,0.36314,-1.08941,-0.0054,90.02226163,45.01722939,-0.553152834,-0.574399,-0.322247,-0.38659,0.16656,2.4214,-0.631001,0.210349,-0.631001,-0.007056
molecule_48,Train,C=C(OC1=CC=CC=C1)O[Si](C)(C)C,dichloromethane,C-Pi,8.23,-0.7,-6.5,-1.3,1.3,2,-0.28314,0.01621,2.5838,-1.20825,0.25568,2.00048,-0.004987,216.6212061,102.0938034,-0.203077801,-0.205364,-0.150715,-0.34339,-0.00193,2.5208,-0.644868,0.20629,0.610554,-0.005019
molecule_480,Train,[H]N(C)[H],water,N-SP3,13.85,-17.1,-8.8,5.6,0.1,0.6,-0.30141,0.10376,1.6709,-0.90378,0.36391,-0.40163,-0.004194,199.9815228,65.39137955,-0.423694575,-0.435861,-0.267483,-0.36037,0.12582,2.281,-0.522453,0.21115,-0.343484,-0.006376
molecule_481,Train,[H]N(CC)[H],water,N-SP3,12.87,-17.1,-8.8,5.6,0.1,0.6,-0.30177,0.09905,1.6669,-0.91227,0.36957,-0.20441,-0.004163,212.2295577,74.0679413,-0.400906226,-0.410508,-0.267949,-0.35708,0.12497,2.2655,-0.563131,0.215165,-0.101219,-0.006621
molecule_482,Test,[H]N(C(C)C)[H],water,N-SP3,12,-17.1,-8.8,5.6,0.1,0.6,-0.3025,0.09218,1.6287,-0.911,0.36747,-0.03007,-0.004114,232.0146278,94.66228293,-0.385559188,-0.396945,-0.259562,-0.36042,0.12638,2.3108,-0.595644,0.220185,0.147302,-0.006518
molecule_483,Train,[H]N(C(C)(C)C)[H],water,N-SP3,10.48,-17.1,-8.8,5.6,0.1,0.6,-0.30264,0.08353,1.6282,-0.91414,0.36584,0.13759,-0.004165,188.2571098,94.63056379,-0.37078816,-0.381958,-0.254472,-0.35803,0.12764,2.1984,-0.622346,0.221763,0.384535,-0.006952
molecule_484,Test,[H]N(C)C,water,N-SP3,17.12,-17.1,-8.8,5.6,0.1,0.6,-0.28387,0.10004,1.2402,-0.73402,0.37046,-0.40636,-0.003106,203.8861319,68.29255454,-0.346969826,-0.352716,-0.213943,-0.34366,0.11125,2.1376,-0.399853,0.214624,-0.348458,-0.006058
molecule_485,Train,[H]N(CC)CC,water,N-SP3,14.68,-17.1,-8.8,5.6,0.1,0.6,-0.28468,0.09886,1.2134,-0.7492,0.36587,-0.20653,-0.002816,210.6778887,92.8900817,-0.326497887,-0.332493,-0.206316,-0.33991,0.10749,2.0329,-0.485695,0.221219,-0.104104,-0.006201
molecule_486,Train,[H]N1CCCC1,water,N-SP3,17.21,-17.1,-8.8,5.6,0.1,0.6,-0.27517,0.09101,1.4902,-0.76129,0.38328,-0.21125,-0.003678,127.3339252,84.02299667,-0.328853013,-0.334599,-0.215751,-0.3504,0.10729,2.3191,-0.451047,0.218061,-0.140382,-0.006065
molecule_487,Train,[H]N1CCCCC1,water,N-SP3,18.13,-17.1,-8.8,5.6,0.1,0.6,-0.27733,0.0949,1.4371,-0.7442,0.36727,-0.21844,-0.003322,203.9735766,68.3952218,-0.299870814,-0.305256,-0.212945,-0.34135,0.11325,2.1927,-0.450993,0.219859,-0.133182,-0.005278
molecule_488,Train,[H]N1CCOCC1,water,N-SP3,15.62,-17.1,-8.8,5.6,0.1,0.6,-0.27511,0.10001,1.7047,-0.74159,0.37118,-0.07712,-0.006025,203.2078282,67.91899442,-0.230043422,-0.23419,-0.212565,-0.34242,0.06825,1.8594,-0.483177,0.224287,-0.044203,-0.008692
molecule_489,Train,[H]N1CCNCC1,water,N-SP3,17.22,-17.1,-8.8,5.6,0.1,0.6,-0.25471,0.09842,0,-0.74406,0.36858,-0.23778,-0.006162,204.0153733,68.46161729,-0.162432754,-0.165349,-0.214451,-0.32831,0.1023,0,-0.431742,0.223062,-0.189939,-0.009204
molecule_49,Train,C1(N2CCOCC2)=CCCCC1,dichloromethane,C-Pi,11.4,-0.7,-6.5,-1.3,1.3,2,-0.24883,0.06868,1.2251,-0.62816,0.23878,0.19401,-0.003765,138.2781612,98.09272912,-0.156279284,-0.157802,-0.090087,-0.32479,0.03953,1.9977,-0.484954,0.155638,0.158866,-0.008114
molecule_490,Test,[H]N1CCCCCC1,water,N-SP3,18.29,-17.1,-8.8,5.6,0.1,0.6,-0.28129,0.08831,1.1609,-0.74958,0.37868,-0.2063,-0.003038,209.3065677,70.43997298,-0.317794367,-0.315076,-0.214952,-0.33632,0.11449,2.0087,-0.464696,0.21565,-0.127343,-0.005568
molecule_491,Train,NCC#N,water,N-SP3,10.8,-17.1,-8.8,5.6,0.1,0.6,-0.33207,0.06347,3.0179,-0.87713,0.38157,0.32141,-0.009652,200.2012281,65.3789993,-0.427486894,-0.439872,-0.241378,-0.3831,0.03045,2.2756,-0.508089,0.230262,0.097394,-0.010568
molecule_492,Train,OCCN,water,N-SP3,12.61,-17.1,-8.8,5.6,0.1,0.6,-0.30259,0.09483,1.2493,-0.91676,0.48044,-0.04994,-0.007591,228.0752925,90.30182504,-0.404291985,-0.415993,-0.264464,-0.36443,0.08893,2.1219,-0.590782,0.326341,-0.000739,-0.009734
molecule_493,Train,NCCN,water,N-SP3,13.28,-17.1,-8.8,5.6,0.1,0.6,-0.30006,0.09918,2.5708,-0.91204,0.37333,-0.21236,-0.007642,199.7962213,65.48619717,-0.208560533,-0.242814,-0.263134,-0.3603,0.10667,3.2311,-0.555176,0.220413,-0.152793,-0.011221
molecule_494,Train,NCC#C,water,N-SP3,12.29,-17.1,-8.8,5.6,0.1,0.6,-0.31279,0.06811,2.1247,-0.89231,0.37728,-0.05122,-0.007447,197.4299237,65.18557887,-0.289403233,-0.373672,-0.254337,-0.37393,0.04758,1.3475,-0.529027,0.222483,-0.109876,-0.005726
molecule_496,Train,NCC1=CC=CC=C1,water,N-SP3,13.44,-17.1,-8.8,5.6,0.1,0.6,-0.29371,0.0239,1.9887,-0.90932,0.37953,-0.05935,-0.006183,199.0490498,65.15905294,-0.134086915,-0.170876,-0.259297,-0.35141,0.00328,1.9752,-0.53158,0.218643,-0.015666,-0.011276
molecule_497,Train,NC1=CC=C(Cl)C=C1,acetonitrile,N-SP2,12.92,-4.7,-4.7,-3.3,-0.3,4.3,-0.24985,0.01883,5.0534,-0.82797,0.4121,0.19293,-0.00774,206.8204122,69.13547127,-0.1700978,-0.158691,-0.196118,-0.3217,-0.00564,4.2491,-0.506928,0.257203,0.250065,-0.007495
molecule_499,Train,NC1=CC=CC=C1,acetonitrile,N-SP2,12.64,-4.7,-4.7,-3.3,-0.3,4.3,-0.24898,0.02968,2.6618,-0.83264,0.40943,0.19241,-0.007061,205.4378673,68.44085268,-0.168921393,-0.173942,-0.199693,-0.32134,0.00622,1.9984,-0.522579,0.251627,0.252264,-0.006986
molecule_50,Train,C1(N2CCCCC2)=CCCCC1,dichloromethane,C-Pi,13.36,-0.7,-6.5,-1.3,1.3,2,-0.24972,0.06729,0.7751,-0.57574,0.23374,0.19061,-0.002209,137.2892231,92.70659706,-0.1550923,-0.149375,-0.087361,-0.31125,0.04583,1.314,-0.367978,0.155759,0.177009,-0.004925
molecule_501,Train,NC1=CC=C(C)C=C1,acetonitrile,N-SP2,13.19,-4.7,-4.7,-3.3,-0.3,4.3,-0.242,0.02971,2.2125,-0.83708,0.4084,0.18486,-0.006961,191.3895257,68.50668056,-0.157319142,-0.152225,-0.210865,-0.31438,0.00504,1.7015,-0.521366,0.246603,0.194481,-0.007512
molecule_503,Train,NC1=CC=C(OC)C=C1,acetonitrile,N-SP2,13.42,-4.7,-4.7,-3.3,-0.3,4.3,-0.23325,0.02528,2.6127,-0.84401,0.40771,0.28251,-0.008516,206.5377677,68.47392047,-0.142136085,-0.146785,-0.206857,-0.30825,-0.00385,2.672,-0.513504,0.243709,0.236274,-0.010146
molecule_505,Train,CNCC#N,water,N-SP3,13.5,-17.1,-8.8,5.6,0.1,0.6,-0.30615,0.06242,5.2168,-0.72144,0.38393,0.34755,-0.009222,149.1027247,87.10117369,-0.341598298,-0.347592,-0.198953,-0.35988,0.03058,6.0613,-0.399955,0.230332,0.156441,-0.011969
molecule_506,Train,NCC(OC)=O,water,N-SP3,12.08,-17.1,-8.8,5.6,0.1,0.6,-0.31229,0.05664,2.8955,-0.90374,0.37961,0.8848,-0.009091,161.7006655,83.60618232,-0.410350273,-0.421652,-0.259588,-0.3775,0.01197,2.2515,-0.575103,0.228548,0.606204,-0.013556
molecule_507,Train,NCC(N)=O,water,N-SP3,12.29,-17.1,-8.8,5.6,0.1,0.6,-0.30571,0.07198,4.9404,-0.9075,0.42076,0.73256,-0.012822,203.2735187,75.66367762,-0.389597147,-0.400259,-0.262992,-0.37339,0.02507,4.8941,-0.654374,0.28993,0.574034,-0.015693
molecule_508,Train,NCCCN,water,N-SP3,14.02,-17.1,-8.8,5.6,0.1,0.6,-0.30172,0.09829,1.7801,-0.90842,0.37114,-0.20247,-0.007872,200.3984109,65.63638178,-0.203322634,-0.244034,-0.264617,-0.35904,0.11623,2.6767,-0.556435,0.217543,-0.141886,-0.01224
molecule_509,Train,COC1=CC=CC=C1,dichloromethane,C-Pi,-1.18,-0.7,-6.5,-1.3,1.3,2,-0.27933,0.0222,1.6782,-0.56875,0.24327,0.33737,-0.004196,224.0652645,70.53600303,-0.142676037,-0.144886,-0.065709,-0.33368,0.00226,1.9208,-0.402134,0.180206,0.339142,-0.004728
molecule_51,Train,C/C=C\C,dichloromethane,C-Pi,-2.44,-0.7,-6.5,-1.3,1.3,2,-0.29698,0.05692,0.4274,-0.68243,0.23021,-0.22163,-0.002755,212.140986,85.65836112,-0.222622552,-0.225433,-0.05815,-0.35381,0.04827,0.6328,-0.465075,0.160597,-0.145342,-0.001867
molecule_510,Train,O=S([CH-]C1=CC=C([N+]([O-])=O)C=C1)(C(F)(F)F)=O,dimethylsulfoxide,C-Anion,14.49,-7.2,4,-4,2.6,0.6,-0.23085,-0.03738,3.3805,-1.00423,0.2632,2.06254,-0.068633,174.7564477,106.9541564,-0.170535399,-0.171072,-0.193532,-0.32151,-0.03885,4.1922,-1.172792,0.263965,2.55615,-0.074145
molecule_511,Train,O=S([CH-]C1=CC=C(C#N)C=C1)(C(F)(F)F)=O,dimethylsulfoxide,C-Anion,16.28,-7.2,4,-4,2.6,0.6,-0.22644,-0.00132,3.4891,-1.00884,0.2611,2.06138,-0.069293,169.6317889,94.4654768,-0.171602634,-0.173726,-0.200467,-0.30991,-0.00435,3.8832,-1.211195,0.260299,2.563904,-0.075205
molecule_512,Train,O=S([CH-]C1=CC=C(C(F)(F)F)C=C1)(C(F)(F)F)=O,dimethylsulfoxide,C-Anion,17.33,-7.2,4,-4,2.6,0.6,-0.22511,0.01907,7.0911,-1.01329,0.25844,2.06071,-0.068858,174.8001298,107.3792278,-0.182224396,-0.182455,-0.206843,-0.31417,0.00148,6.6216,-1.210562,0.260729,2.563555,-0.073295
molecule_513,Train,O=S([CH-]C1=CC=CC=C1)(C(F)(F)F)=O,dimethylsulfoxide,C-Anion,18.67,-7.2,4,-4,2.6,0.6,-0.21721,0.03767,5.7829,-1.01996,0.25444,2.05784,-0.076203,166.649664,89.73389004,-0.182060711,-0.185246,-0.216333,-0.30043,0.0202,6.2977,-1.231483,0.255458,2.565613,-0.080852
molecule_514,Train,CC(C=C1)=CC=C1[CH-]S(=O)(C(F)(F)F)=O,dimethylsulfoxide,C-Anion,19.35,-7.2,4,-4,2.6,0.6,-0.21331,0.03826,7.6998,-1.02149,0.25415,2.05604,-0.074609,172.3016141,100.5465262,-0.174650313,-0.175329,-0.215063,-0.29368,0.01865,8.6443,-1.229312,0.254037,2.564154,-0.083044
molecule_518,Train,N12CCN(CC2)CC1,acetonitrile,N-SP3,18.8,-4.7,-4.7,-3.3,-0.3,4.3,-0.24265,0.08308,0.0019,-0.5857,0.22162,-0.24793,-0.005042,203.2724099,65.20265336,-0.132657488,-0.133094,-0.172274,-0.32393,0.08813,0.0071,-0.301223,0.1458,-0.190945,-0.007803
molecule_519,Train,N12CCC(CC2)CC1,acetonitrile,N-SP3,20.54,-4.7,-4.7,-3.3,-0.3,4.3,-0.26626,0.07973,1.3123,-0.59145,0.24309,-0.22676,-0.003224,203.602964,65.58116443,-0.25274007,-0.254172,-0.171074,-0.33504,0.1048,2.1245,-0.335272,0.140562,-0.016364,-0.004731
molecule_52,Train,C=CC[Si](C1=CC=CC=C1)(C2=CC=CC=C2)C3=CC=CC=C3,dichloromethane,C-Si,-0.13,-0.7,-6.5,-1.3,1.3,2,-0.29404,0.00225,0.7035,-0.95739,0.26499,1.83962,-0.006131,203.4239854,66.59746795,-0.133283869,-0.134186,-0.105611,-0.34271,-0.00543,1.6776,-0.528338,0.189125,0.53131,-0.004747
molecule_529,Train,NCC([O-])=O,water,N-SP3,13.51,-17.1,-8.8,5.6,0.1,0.6,-0.25356,0.12272,4.5564,-0.91459,0.36456,0.81372,-0.100231,203.9017318,69.96819505,-0.372208175,-0.12096,-0.311185,-0.34685,0.06508,5.6102,-0.82192,0.215418,0.717828,-0.107206
molecule_53,Train,CC1=CC(OC)=CC=C1,dichloromethane,C-Pi,0.13,-0.7,-6.5,-1.3,1.3,2,-0.27605,0.02674,1.1953,-0.64481,0.24243,0.34564,-0.004244,137.2618353,83.10168579,-0.144171148,-0.145569,-0.070038,-0.33295,0.0062,1.1652,-0.534256,0.187196,0.378536,-0.005682
molecule_530,Train,NC(C)C([O-])=O,water,N-SP3,13.01,-17.1,-8.8,5.6,0.1,0.6,-0.25214,0.11452,5.3887,-0.92056,0.36409,0.8209,-0.097353,239.207347,101.7530006,-0.354705415,-0.113592,-0.30289,-0.3425,0.06439,7.1801,-0.821665,0.219445,0.689773,-0.107695
molecule_531,Train,NC(C(C)C)C([O-])=O,water,N-SP3,13.65,-17.1,-8.8,5.6,0.1,0.6,-0.2702,0.10105,9.9315,-0.93046,0.38014,0.83901,-0.096185,210.5656805,74.30661894,-0.398621281,-0.057737,-0.298357,-0.35631,0.06611,12.696,-0.831639,0.223016,0.728479,-0.108484
molecule_532,Train,NC(CC(C)C)C([O-])=O,water,N-SP3,14.01,-17.1,-8.8,5.6,0.1,0.6,-0.2527,0.09682,11.1676,-0.92674,0.37822,0.83264,-0.09448,198.4042334,100.1817195,-0.344443433,-0.053676,-0.291111,-0.34158,0.06393,12.8896,-0.820757,0.219034,0.690628,-0.107074
molecule_533,Train,NC(CC1=CC=CC=C1)C([O-])=O,water,N-SP3,14.12,-17.1,-8.8,5.6,0.1,0.6,-0.27047,0.02779,15.5669,-0.93549,0.3851,0.84117,-0.093651,143.5002027,102.7588153,-0.377214741,-0.124116,-0.300594,-0.34736,0.00527,19.164,-0.820183,0.22513,0.724249,-0.10557
molecule_534,Train,O=C([O-])C1NCCC1,water,N-SP3,18.08,-17.1,-8.8,5.6,0.1,0.6,-0.25459,0.09596,10.204,-0.84834,0.36396,0.83018,-0.100449,181.5902681,89.51043609,-0.23318729,-0.120153,-0.23641,-0.34128,0.06389,13.4441,-0.83533,0.223077,0.738178,-0.11861
molecule_535,Train,NC(CO)C([O-])=O,water,N-SP3,13.16,-17.1,-8.8,5.6,0.1,0.6,-0.2696,0.10418,8.4004,-0.92676,0.4727,0.83827,-0.101418,166.0549946,90.10788482,-0.29866041,-0.14798,-0.300682,-0.34728,0.05916,7.5242,-0.804663,0.333869,0.700466,-0.102152
molecule_536,Train,NC(C(O)C)C([O-])=O,water,N-SP3,12.69,-17.1,-8.8,5.6,0.1,0.6,-0.28139,0.10122,7.194,-0.93305,0.50386,0.85374,-0.0908,118.240862,85.0546543,-0.296997486,-0.142709,-0.297145,-0.34951,0.05474,8.1355,-0.80742,0.359628,0.694774,-0.10077
molecule_537,Train,NC(CC(N)=O)C([O-])=O,water,N-SP3,13.03,-17.1,-8.8,5.6,0.1,0.6,-0.26218,0.08277,9.4486,-0.93245,0.44366,0.83133,-0.094948,225.9174957,86.12712252,-0.362848496,-0.086195,-0.26161,-0.34809,0.02588,12.0165,-0.802275,0.28866,0.690909,-0.104798
molecule_538,Train,NC(CCC(N)=O)C([O-])=O,water,N-SP3,13.45,-17.1,-8.8,5.6,0.1,0.6,-0.25607,0.0773,9.394,-0.9239,0.41863,0.82983,-0.09787,128.5150446,101.3079885,-0.336964872,-0.110648,-0.294073,-0.34423,0.02606,12.08,-0.813205,0.28911,0.691335,-0.10706
molecule_539,Test,NC(CCCNC(N)=[NH2+])C([O-])=O,water,N-SP3,12.96,-17.1,-8.8,5.6,0.1,0.6,-0.27291,0.0538,36.2151,-0.94253,0.44671,0.84163,-0.09398,205.0727958,72.70687076,-0.368870761,-0.058854,-0.294602,-0.34978,-0.01114,19.6801,-0.811349,0.358686,0.684036,-0.040482
molecule_54,Train,[H]C#CC1=CC=CC=C1,dichloromethane,C-Pi,-0.04,-0.7,-6.5,-1.3,1.3,2,-0.29584,-0.0093,0.8829,-0.22876,0.25199,-0.05554,-0.004104,44.86319322,67.29478983,-0.199480376,-0.200317,-0.108759,-0.35009,-0.01223,0.7271,-0.211733,0.204289,0.050687,-0.002375
molecule_540,Train,NC(CC1=CNC=N1)C([O-])=O,water,N-SP3,13.83,-17.1,-8.8,5.6,0.1,0.6,-0.26496,0.06976,19.2903,-0.9278,0.45027,0.83758,-0.111209,120.0952558,81.72799,-0.399671189,-0.0539,-0.301843,-0.34529,0.01834,21.781,-0.819675,0.295962,0.723692,-0.116846
molecule_541,Train,NC(CC([O-])=O)C([O-])=O,water,N-SP3,13.81,-17.1,-8.8,5.6,0.1,0.6,-0.24771,0.1272,2.181,-0.95257,0.38425,0.83935,-0.29769,180.205504,74.53604193,-0.197605397,-0.057337,-0.325782,-0.35311,0.05861,2.9266,-0.829989,0.240657,0.766002,-0.307183
molecule_542,Train,NC(CCC([O-])=O)C([O-])=O,water,N-SP3,13.96,-17.1,-8.8,5.6,0.1,0.6,-0.24798,0.11517,5.6223,-0.92559,0.37495,0.83946,-0.285081,120.8663974,93.59464778,-0.232965523,-0.043611,-0.313099,-0.35545,0.06082,7.0099,-0.833828,0.222802,0.761693,-0.297236
molecule_543,Train,NC(C[S-])C([O-])=O,water,N-SP3,23.43,-17.1,-8.8,5.6,0.1,0.6,-0.19369,0.13406,1.6709,-0.94483,0.36117,0.83355,-0.30853,169.5844417,75.17044426,-0.649728207,-0.0333,-0.326454,-0.32086,0.04008,3.5118,-1.102207,0.225752,0.719726,-0.322121
molecule_544,Train,NC(CCSC)C([O-])=O,water,N-SP3,13.16,-17.1,-8.8,5.6,0.1,0.6,-0.25495,0.08734,13.9658,-0.92313,0.37742,0.8294,-0.095261,141.2595741,105.3045431,-0.343654172,-0.101227,-0.295868,-0.33463,0.01797,15.3932,-0.813195,0.22356,0.691797,-0.107913
molecule_545,Test,NCCC([O-])=O,water,N-SP3,13.26,-17.1,-8.8,5.6,0.1,0.6,-0.2672,0.10784,9.1067,-0.91217,0.36537,0.83751,-0.104187,198.5544799,65.47003823,-0.443602318,-0.064872,-0.293025,-0.35585,0.06932,9.5928,-0.840984,0.218262,0.768631,-0.108994
molecule_546,Train,O=C([O-])CCCN,water,N-SP3,13.55,-17.1,-8.8,5.6,0.1,0.6,-0.26557,0.1037,12.1043,-0.90995,0.36828,0.84036,-0.103782,201.5864853,68.75985875,-0.437558639,-0.034428,-0.284312,-0.35618,0.06757,11.2402,-0.835008,0.218098,0.760542,-0.111521
molecule_547,Train,O=C([O-])CNC(CN)=O,water,N-SP3,12.91,-17.1,-8.8,5.6,0.1,0.6,-0.28158,0.08082,10.2514,-0.89664,0.42904,0.83517,-0.094483,201.9064486,67.94212563,-0.436381972,-0.023202,-0.278892,-0.36093,0.02537,11.9041,-0.803088,0.299815,0.735129,-0.103447
molecule_548,Train,O=C([O-])CNC(CNC(CN)=O)=O,water,N-SP3,12.26,-17.1,-8.8,5.6,0.1,0.6,-0.2848,0.0649,17.8842,-0.90763,0.43498,0.83571,-0.091267,205.9891151,71.79181943,-0.439760448,-0.008881,-0.275095,-0.36611,0.0169,18.9652,-0.79906,0.304137,0.736082,-0.105514
molecule_549,Train,O=[N+](C1=CC=C([CH-]C2=CC=C([N+]([O-])=O)C=C2)C=C1)[O-],dimethylsulfoxide,C-Anion,19.92,-7.2,4,-4,2.6,0.6,-0.19328,-0.05307,2.9462,-0.47752,0.25572,0.53131,-0.063523,152.3928304,84.09119607,-0.126206373,-0.126947,-0.132005,-0.28846,-0.05571,3.5711,-0.615016,0.18775,0.889347,-0.068828
